Operación,Precio,Cantidad,Budget,Crypto,Ganancia/Pérdida Acumulada,Rendimiento
Venta,45967.86,0.022639324888079168,1040.6813169497389,0.0,40.68131694973897,0.04068131694973897
Compra,45745.14,0.02274954928435543,0.0,0.02274954928435543,40.68131694973897,0.04068131694973897
Venta,45766.01,0.02274954928435543,1041.1561000433035,0.0,41.15610004330358,0.041156100043303584
Compra,46175.0,0.022548047645767264,0.0,0.022548047645767264,41.15610004330358,0.041156100043303584
Venta,45951.11,0.022548047645767264,1036.1078176558926,0.0,36.107817655892745,0.03610781765589274
Compra,45546.4,0.022748402017632407,0.0,0.022748402017632407,36.107817655892745,0.03610781765589274
Venta,45479.73,0.022748402017632407,1034.5911816933772,0.0,34.59118169337728,0.03459118169337728
Compra,46902.69,0.0220582482943596,0.0,0.0220582482943596,34.59118169337728,0.03459118169337728
Venta,46506.94,0.0220582482943596,1025.8616299308844,0.0,25.861629930884533,0.025861629930884533
Compra,46296.04,0.022158733877257846,0.0,0.022158733877257846,25.861629930884533,0.025861629930884533
Venta,46048.39,0.022158733877257846,1020.3740194861814,0.0,20.37401948618151,0.02037401948618151
Compra,46534.02,0.02192748486991198,0.0,0.02192748486991198,20.37401948618151,0.02037401948618151
Venta,46232.22,0.02192748486991198,1013.7563045524421,0.0,13.756304552442202,0.013756304552442202
Compra,46262.56,0.02191310434512146,0.0,0.02191310434512146,13.756304552442202,0.013756304552442202
Venta,46127.82,0.02191310434512146,1010.8037328729805,0.0,10.803732872980618,0.010803732872980618
Compra,46338.01,0.021813706131812317,0.0,0.021813706131812317,10.803732872980618,0.010803732872980618
Venta,45839.2,0.021813706131812317,999.922838117371,0.0,-0.07716188262884316,-7.716188262884316e-05
Compra,46063.62,0.021707430682116842,0.0,0.021707430682116842,-0.07716188262884316,-7.716188262884316e-05
Venta,45844.33,0.021707430682116842,995.1626156430897,0.0,-4.837384356910206,-0.004837384356910206
Compra,43915.16,0.02266102675347396,0.0,0.02266102675347396,-4.837384356910206,-0.004837384356910206
Venta,42565.56,0.02266102675347396,964.5792939366011,0.0,-35.420706063398825,-0.035420706063398824
Compra,42620.96,0.02263157127236461,0.0,0.02263157127236461,-35.420706063398825,-0.035420706063398824
Venta,42708.0,0.02263157127236461,966.5491459001478,0.0,-33.45085409985211,-0.03345085409985211
Compra,42840.01,0.022561832873058334,0.0,0.022561832873058334,-33.45085409985211,-0.03345085409985211
Venta,43034.0,0.022561832873058334,970.9259158591924,0.0,-29.074084140807486,-0.029074084140807487
Compra,42739.14,0.022717488369190218,0.0,0.022717488369190218,-29.074084140807486,-0.029074084140807487
Venta,42844.59,0.022717488369190218,973.3214750077234,0.0,-26.678524992276493,-0.026678524992276492
Compra,42918.0,0.022678630761166024,0.0,0.022678630761166024,-26.678524992276493,-0.026678524992276492
Venta,42824.88,0.022678630761166024,971.2096409112436,0.0,-28.790359088756304,-0.028790359088756302
Compra,42893.05,0.022642587573307178,0.0,0.022642587573307178,-28.790359088756304,-0.028790359088756302
Venta,43052.41,0.022642587573307178,974.8179636669257,0.0,-25.182036333074166,-0.025182036333074167
Compra,42994.49,0.02267309052083013,0.0,0.02267309052083013,-25.182036333074166,-0.025182036333074167
Venta,42983.94,0.02267309052083013,974.5787625619311,0.0,-25.42123743806883,-0.02542123743806883
Compra,42889.04,0.022723258962241425,0.0,0.022723258962241425,-25.42123743806883,-0.02542123743806883
Venta,42811.09,0.022723258962241425,972.8074845258242,0.0,-27.192515474175593,-0.02719251547417559
Compra,42868.25,0.022692960046790438,0.0,0.022692960046790438,-27.192515474175593,-0.02719251547417559
Venta,42750.01,0.022692960046790438,970.1242689298917,0.0,-29.87573107010803,-0.029875731070108033
Compra,42366.04,0.022898629867929402,0.0,0.022898629867929402,-29.87573107010803,-0.029875731070108033
Venta,42714.78,0.022898629867929402,978.1099371100335,0.0,-21.890062889966316,-0.021890062889966318
Compra,42674.49,0.02292024900848337,0.0,0.02292024900848337,-21.890062889966316,-0.021890062889966318
Venta,42565.26,0.02292024900848337,975.6063583108369,0.0,-24.393641689162905,-0.024393641689162904
Compra,42675.98,0.022860783942415308,0.0,0.022860783942415308,-24.393641689162905,-0.024393641689162904
Venta,42199.0,0.022860783942415308,964.7022215859836,0.0,-35.29777841401619,-0.03529777841401619
Compra,42624.22,0.022632724342779378,0.0,0.022632724342779378,-35.29777841401619,-0.03529777841401619
Venta,42800.0,0.022632724342779378,968.6806018709574,0.0,-31.319398129042384,-0.031319398129042386
Compra,42568.0,0.022756075029857107,0.0,0.022756075029857107,-31.319398129042384,-0.031319398129042386
Venta,42702.2,0.022756075029857107,971.7344671399641,0.0,-28.26553286003559,-0.02826553286003559
Compra,43014.53,0.022590842376749534,0.0,0.022590842376749534,-28.26553286003559,-0.02826553286003559
Venta,42820.0,0.022590842376749534,967.3398705724151,0.0,-32.66012942758459,-0.032660129427584596
Compra,43156.12,0.022414894355016507,0.0,0.022414894355016507,-32.66012942758459,-0.032660129427584596
Venta,42096.0,0.022414894355016507,943.5773927687749,0.0,-56.42260723122479,-0.05642260723122479
Compra,43113.06,0.021886115083660843,0.0,0.021886115083660843,-56.42260723122479,-0.05642260723122479
Venta,43013.0,0.021886115083660843,941.3874680935038,0.0,-58.61253190649586,-0.05861253190649586
Compra,43244.89,0.02176875621821454,0.0,0.02176875621821454,-58.61253190649586,-0.05861253190649586
Venta,43152.0,0.02176875621821454,939.3653683283939,0.0,-60.6346316716058,-0.0606346316716058
Compra,42829.26,0.02193279473725191,0.0,0.02193279473725191,-60.6346316716058,-0.0606346316716058
Venta,42644.07,0.02193279473725191,935.3036340710021,0.0,-64.69636592899758,-0.06469636592899758
Compra,42579.8,0.021965900123321433,0.0,0.021965900123321433,-64.69636592899758,-0.06469636592899758
Venta,42611.11,0.021965900123321433,935.9913864038632,0.0,-64.00861359613634,-0.06400861359613634
Compra,42709.05,0.021915528123520968,0.0,0.021915528123520968,-64.00861359613634,-0.06400861359613634
Venta,42659.72,0.021915528123520968,934.9102934015299,0.0,-65.08970659846966,-0.06508970659846966
Compra,42592.05,0.02195034738646132,0.0,0.02195034738646132,-65.08970659846966,-0.06508970659846966
Venta,42599.11,0.02195034738646132,935.0652628540782,0.0,-64.9347371459213,-0.06493473714592131
Compra,42683.99,0.021906697636609844,0.0,0.021906697636609844,-64.9347371459213,-0.06493473714592131
Venta,42793.87,0.021906697636609844,937.4723707903889,0.0,-62.527629209610495,-0.0625276292096105
Compra,42573.28,0.022020205415001826,0.0,0.022020205415001826,-62.527629209610495,-0.0625276292096105
Venta,41948.99,0.022020205415001826,923.7253767518574,0.0,-76.274623248142,-0.076274623248142
Compra,41354.67,0.022336664196615702,0.0,0.022336664196615702,-76.274623248142,-0.076274623248142
Venta,41148.48,0.022336664196615702,919.1197799611574,0.0,-80.88022003884203,-0.08088022003884203
Compra,41193.4,0.02231230682490781,0.0,0.02231230682490781,-80.88022003884203,-0.08088022003884203
Venta,41289.99,0.02231230682490781,921.2749256773751,0.0,-78.72507432262432,-0.07872507432262432
Compra,41440.01,0.022231532417037906,0.0,0.022231532417037906,-78.72507432262432,-0.07872507432262432
Venta,41337.31,0.022231532417037906,918.9917472981451,0.0,-81.00825270185419,-0.08100825270185419
Compra,41343.36,0.022228279155301966,0.0,0.022228279155301966,-81.00825270185419,-0.08100825270185419
Venta,41628.26,0.022228279155301966,925.3245840294907,0.0,-74.67541597050865,-0.07467541597050865
Compra,41621.23,0.022232033604713042,0.0,0.022232033604713042,-74.67541597050865,-0.07467541597050865
Venta,41555.61,0.022232033604713042,923.8657179843493,0.0,-76.13428201565,-0.07613428201565
Compra,41634.65,0.022189827895379193,0.0,0.022189827895379193,-76.13428201565,-0.07613428201565
Venta,41607.2,0.022189827895379193,923.2566072086211,0.0,-76.74339279137826,-0.07674339279137826
Compra,41633.92,0.022175586810192775,0.0,0.022175586810192775,-76.74339279137826,-0.07674339279137826
Venta,41590.0,0.022175586810192775,922.2826554359175,0.0,-77.71734456408194,-0.07771734456408194
Compra,41591.49,0.022174792377861855,0.0,0.022174792377861855,-77.71734456408194,-0.07771734456408194
Venta,41529.16,0.022174792377861855,920.9005006270055,0.0,-79.09949937299393,-0.07909949937299393
Compra,41608.09,0.022132727088097666,0.0,0.022132727088097666,-79.09949937299393,-0.07909949937299393
Venta,41537.53,0.022132727088097666,919.3388154036694,0.0,-80.66118459633003,-0.08066118459633004
Compra,41610.7,0.022093807972556806,0.0,0.022093807972556806,-80.66118459633003,-0.08066118459633004
Venta,41564.72,0.022093807972556806,918.3229421130914,0.0,-81.67705788690807,-0.08167705788690807
Compra,41667.66,0.02203922519558553,0.0,0.02203922519558553,-81.67705788690807,-0.08167705788690807
Venta,41696.04,0.02203922519558553,918.948415324142,0.0,-81.0515846758575,-0.0810515846758575
Compra,41703.63,0.022035214088657083,0.0,0.022035214088657083,-81.0515846758575,-0.0810515846758575
Venta,41673.41,0.022035214088657083,918.282511154383,0.0,-81.71748884561669,-0.08171748884561668
Compra,41674.0,0.022034902124931203,0.0,0.022034902124931203,-81.71748884561669,-0.08171748884561668
Venta,41626.36,0.022034902124931203,917.2327684171512,0.0,-82.76723158284847,-0.08276723158284846
Compra,41681.09,0.022005968855832496,0.0,0.022005968855832496,-82.76723158284847,-0.08276723158284846
Venta,41584.09,0.022005968855832496,915.0981894381355,0.0,-84.90181056186418,-0.08490181056186417
Compra,41205.99,0.02220789233405472,0.0,0.02220789233405472,-84.90181056186418,-0.08490181056186417
Venta,40813.23,0.02220789233405472,906.3758176450123,0.0,-93.6241823549874,-0.0936241823549874
Compra,40860.61,0.022182141129195386,0.0,0.022182141129195386,-93.6241823549874,-0.0936241823549874
Venta,40694.75,0.022182141129195386,902.6966877173239,0.0,-97.30331228267573,-0.09730331228267573
Compra,40649.27,0.022206959380016517,0.0,0.022206959380016517,-97.30331228267573,-0.09730331228267573
Venta,40221.44,0.022206959380016517,893.1958842857716,0.0,-106.80411571422803,-0.10680411571422803
Compra,39792.26,0.02244647286396328,0.0,0.02244647286396328,-106.80411571422803,-0.10680411571422803
Venta,40019.42,0.02244647286396328,898.2948250615494,0.0,-101.70517493845023,-0.10170517493845023
Compra,39002.66,0.023031629767342774,0.0,0.023031629767342774,-101.70517493845023,-0.10170517493845023
Venta,38705.29,0.023031629767342774,891.4459093176346,0.0,-108.55409068236509,-0.10855409068236509
Compra,39204.0,0.022738646804347378,0.0,0.022738646804347378,-108.55409068236509,-0.10855409068236509
Venta,39148.07,0.022738646804347378,890.1741368018675,0.0,-109.8258631981322,-0.1098258631981322
Compra,39390.0,0.02259898798684609,0.0,0.02259898798684609,-109.8258631981322,-0.1098258631981322
Venta,39763.49,0.02259898798684609,898.6146328250745,0.0,-101.38536717492514,-0.10138536717492513
Compra,39798.85,0.022578909511834503,0.0,0.022578909511834503,-101.38536717492514,-0.10138536717492513
Venta,40088.01,0.022578909511834503,905.1435502995167,0.0,-94.85644970048293,-0.09485644970048293
Compra,39997.98,0.022629731558931644,0.0,0.022629731558931644,-94.85644970048293,-0.09485644970048293
Venta,39857.99,0.022629731558931644,901.9756141785818,0.0,-98.02438582141792,-0.09802438582141793
Compra,39828.87,0.022646276788133378,0.0,0.022646276788133378,-98.02438582141792,-0.09802438582141793
Venta,40010.0,0.022646276788133378,906.0775342932164,0.0,-93.92246570678344,-0.09392246570678345
Compra,40092.17,0.02259986262387934,0.0,0.02259986262387934,-93.92246570678344,-0.09392246570678345
Venta,40009.74,0.02259986262387934,904.2146276171301,0.0,-95.78537238286981,-0.09578537238286981
Compra,40275.78,0.02245058016547737,0.0,0.02245058016547737,-95.78537238286981,-0.09578537238286981
Venta,39880.01,0.02245058016547737,895.3293615050392,0.0,-104.67063849496071,-0.10467063849496071
Compra,39842.64,0.022471637459391226,0.0,0.022471637459391226,-104.67063849496071,-0.10467063849496071
Venta,39831.98,0.022471637459391226,895.0898138497222,0.0,-104.9101861502777,-0.1049101861502777
Compra,39930.13,0.022416401195030477,0.0,0.022416401195030477,-104.9101861502777,-0.1049101861502777
Venta,39857.55,0.022416401195030477,893.4628314509871,0.0,-106.53716854901279,-0.1065371685490128
Compra,40173.57,0.02224006558169929,0.0,0.02224006558169929,-106.53716854901279,-0.1065371685490128
Venta,40119.22,0.02224006558169929,892.2540838866217,0.0,-107.74591611337814,-0.10774591611337814
Compra,40192.0,0.02219979309033195,0.0,0.02219979309033195,-107.74591611337814,-0.10774591611337814
Venta,41961.03,0.02219979309033195,931.5261838572115,0.0,-68.47381614278834,-0.06847381614278834
Compra,41854.07,0.022256525682143015,0.0,0.022256525682143015,-68.47381614278834,-0.06847381614278834
Venta,41815.01,0.022256525682143015,930.656843964067,0.0,-69.3431560359328,-0.06934315603593279
Compra,41817.66,0.0222551152781879,0.0,0.0222551152781879,-69.3431560359328,-0.06934315603593279
Venta,41762.48,0.0222551152781879,929.4288067030167,0.0,-70.57119329698321,-0.0705711932969832
Compra,41772.06,0.022250011292309184,0.0,0.022250011292309184,-70.57119329698321,-0.0705711932969832
Venta,41742.44,0.022250011292309184,928.7697613685386,0.0,-71.23023863146125,-0.07123023863146125
Compra,41818.39,0.022209601119711653,0.0,0.022209601119711653,-71.23023863146125,-0.07123023863146125
Venta,41783.03,0.022209601119711653,927.9844298729455,0.0,-72.01557012705427,-0.07201557012705427
Compra,41930.38,0.022131553061835965,0.0,0.022131553061835965,-72.01557012705427,-0.07201557012705427
Venta,41971.91,0.022131553061835965,928.9035532716036,0.0,-71.09644672839613,-0.07109644672839613
Compra,42118.01,0.022054782580459134,0.0,0.022054782580459134,-71.09644672839613,-0.07109644672839613
Venta,42450.01,0.022054782580459134,936.2257410883161,0.0,-63.77425891168366,-0.06377425891168366
Compra,42567.73,0.021993790627038746,0.0,0.021993790627038746,-63.77425891168366,-0.06377425891168366
Venta,42471.98,0.021993790627038746,934.1198356357771,0.0,-65.88016436422265,-0.06588016436422266
Compra,41909.58,0.022288933356902577,0.0,0.022288933356902577,-65.88016436422265,-0.06588016436422266
Venta,42208.63,0.022288933356902577,940.7853411561588,0.0,-59.21465884384099,-0.059214658843840993
Compra,42295.67,0.022243065097589394,0.0,0.022243065097589394,-59.21465884384099,-0.059214658843840993
Venta,42102.66,0.022243065097589394,936.4922071616732,0.0,-63.50779283832662,-0.06350779283832662
Compra,42563.6,0.022002185133815588,0.0,0.022002185133815588,-63.50779283832662,-0.06350779283832662
Venta,43082.01,0.022002185133815588,947.8983599568945,0.0,-52.10164004310525,-0.052101640043105246
Compra,43103.96,0.021990980874075017,0.0,0.021990980874075017,-52.10164004310525,-0.052101640043105246
Venta,43421.49,0.021990980874075017,954.8811561138396,0.0,-45.11884388616022,-0.04511884388616022
Compra,43413.2,0.021995180178237025,0.0,0.021995180178237025,-45.11884388616022,-0.04511884388616022
Venta,43451.03,0.021995180178237025,955.7132337799823,0.0,-44.28676622001751,-0.04428676622001751
Compra,43479.07,0.021980995310616862,0.0,0.021980995310616862,-44.28676622001751,-0.04428676622001751
Venta,43177.43,0.021980995310616862,949.0828863544879,0.0,-50.917113645511904,-0.0509171136455119
Compra,43532.1,0.021801909082136813,0.0,0.021801909082136813,-50.917113645511904,-0.0509171136455119
Venta,43318.72,0.021801909082136813,944.4307949945417,0.0,-55.569205005458116,-0.05556920500545812
Compra,43403.6,0.021759273309000675,0.0,0.021759273309000675,-55.569205005458116,-0.05556920500545812
Venta,43327.77,0.021759273309000675,942.78078929952,0.0,-57.21921070047972,-0.05721921070047972
Compra,42930.07,0.021960849104124918,0.0,0.021960849104124918,-57.21921070047972,-0.05721921070047972
Venta,42837.32,0.021960849104124918,940.7439205451125,0.0,-59.2560794548873,-0.0592560794548873
Compra,42555.98,0.022106033524433286,0.0,0.022106033524433286,-59.2560794548873,-0.0592560794548873
Venta,43386.49,0.022106033524433286,959.1032024474895,0.0,-40.89679755251029,-0.04089679755251029
Compra,42602.29,0.02251294947871322,0.0,0.02251294947871322,-40.89679755251029,-0.04089679755251029
Venta,42277.19,0.02251294947871322,951.7842425719598,0.0,-48.215757428039865,-0.048215757428039865
Compra,42156.5,0.022577401885165035,0.0,0.022577401885165035,-48.215757428039865,-0.048215757428039865
Venta,42192.0,0.022577401885165035,952.5857403388832,0.0,-47.41425966111649,-0.04741425966111649
Compra,42216.28,0.02256441686332579,0.0,0.02256441686332579,-47.41425966111649,-0.04741425966111649
Venta,42200.62,0.02256441686332579,952.2323815708037,0.0,-47.76761842919609,-0.04776761842919609
Compra,42226.02,0.022550843806041956,0.0,0.022550843806041956,-47.76761842919609,-0.04776761842919609
Venta,42167.45,0.022550843806041956,950.9115786490838,0.0,-49.08842135091595,-0.04908842135091595
Compra,42539.6,0.022353561825900665,0.0,0.022353561825900665,-49.08842135091595,-0.04908842135091595
Venta,42927.11,0.022353561825900665,959.5738073922387,0.0,-40.42619260776121,-0.04042619260776121
Compra,43284.0,0.022169249778029726,0.0,0.022169249778029726,-40.42619260776121,-0.04042619260776121
Venta,43058.01,0.022169249778029726,954.5637786349017,0.0,-45.43622136509816,-0.045436221365098166
Compra,43203.82,0.022094430044262328,0.0,0.022094430044262328,-45.43622136509816,-0.045436221365098166
Venta,43015.99,0.022094430044262328,950.4137818396878,0.0,-49.586218160312,-0.049586218160312
Compra,43152.87,0.022024346974828968,0.0,0.022024346974828968,-49.586218160312,-0.049586218160312
Venta,42694.01,0.022024346974828968,940.3076899868178,0.0,-59.69231001318201,-0.05969231001318201
Compra,43390.0,0.02167106914005111,0.0,0.02167106914005111,-59.69231001318201,-0.05969231001318201
Venta,42907.74,0.02167106914005111,929.8566001833366,0.0,-70.14339981666308,-0.07014339981666308
Compra,42952.65,0.021648410521430843,0.0,0.021648410521430843,-70.14339981666308,-0.07014339981666308
Venta,43187.98,0.021648410521430843,934.9511206313449,0.0,-65.04887936865464,-0.06504887936865464
Compra,43071.24,0.021707086228103602,0.0,0.021707086228103602,-65.04887936865464,-0.06504887936865464
Venta,42995.36,0.021707086228103602,933.3039869283565,0.0,-66.69601307164305,-0.06669601307164305
Compra,43085.15,0.021661848384614105,0.0,0.021661848384614105,-66.69601307164305,-0.06669601307164305
Venta,43052.28,0.021661848384614105,932.5919619719541,0.0,-67.40803802804544,-0.06740803802804544
Compra,43069.41,0.021653232815865227,0.0,0.021653232815865227,-67.40803802804544,-0.06740803802804544
Venta,43052.42,0.021653232815865227,932.2240735464125,0.0,-67.77592645358709,-0.06777592645358708
Compra,43043.97,0.02165748358124059,0.0,0.02165748358124059,-67.77592645358709,-0.06777592645358708
Venta,42922.2,0.02165748358124059,929.5868417707247,0.0,-70.41315822927481,-0.07041315822927481
Compra,42942.73,0.021647129601930867,0.0,0.021647129601930867,-70.41315822927481,-0.07041315822927481
Venta,43006.66,0.021647129601930867,930.9707427661763,0.0,-69.02925723382327,-0.06902925723382328
Compra,42826.39,0.021738249307638964,0.0,0.021738249307638964,-69.02925723382327,-0.06902925723382328
Venta,42617.35,0.021738249307638964,926.4265791309074,0.0,-73.57342086909216,-0.07357342086909216
Compra,42573.0,0.021760894912994325,0.0,0.021760894912994325,-73.57342086909216,-0.07357342086909216
Venta,42856.42,0.021760894912994325,932.5940519671482,0.0,-67.40594803285137,-0.06740594803285137
Compra,42778.94,0.021800307627237798,0.0,0.021800307627237798,-67.40594803285137,-0.06740594803285137
Venta,42455.89,0.021800307627237798,925.551462588169,0.0,-74.44853741183056,-0.07444853741183055
Compra,42694.84,0.02167829795329293,0.0,0.02167829795329293,-74.44853741183056,-0.07444853741183055
Venta,42781.07,0.02167829795329293,927.4207822206815,0.0,-72.57921777931801,-0.07257921777931801
Compra,42963.58,0.021586208184250045,0.0,0.021586208184250045,-72.57921777931801,-0.07257921777931801
Venta,42799.5,0.021586208184250045,923.8789171818098,0.0,-76.12108281818973,-0.07612108281818973
Compra,42909.93,0.02153065542595408,0.0,0.02153065542595408,-76.12108281818973,-0.07612108281818973
Venta,43200.31,0.02153065542595408,930.1309889043982,0.0,-69.86901109560131,-0.06986901109560131
Compra,43122.03,0.021569740313811717,0.0,0.021569740313811717,-69.86901109560131,-0.06986901109560131
Venta,43179.99,0.021569740313811717,931.3811710529867,0.0,-68.61882894701284,-0.06861882894701285
Compra,43197.93,0.021560782450756013,0.0,0.021560782450756013,-68.61882894701284,-0.06861882894701285
Venta,43110.45,0.021560782450756013,929.4950338041945,0.0,-70.50496619580508,-0.07050496619580508
Compra,42959.22,0.0216366832033774,0.0,0.0216366832033774,-70.50496619580508,-0.07050496619580508
Venta,42918.03,0.0216366832033774,928.6038188230473,0.0,-71.39618117695227,-0.07139618117695226
Compra,43174.0,0.021508403641614104,0.0,0.021508403641614104,-71.39618117695227,-0.07139618117695226
Venta,42928.29,0.021508403641614104,923.3189889642664,0.0,-76.68101103573326,-0.07668101103573326
Compra,43070.0,0.021437636149623088,0.0,0.021437636149623088,-76.68101103573326,-0.07668101103573326
Venta,43052.13,0.021437636149623088,922.9358984062726,0.0,-77.06410159372706,-0.07706410159372706
Compra,43240.71,0.02134414301722318,0.0,0.02134414301722318,-77.06410159372706,-0.07706410159372706
Venta,44587.45,0.02134414301722318,951.6809095732876,0.0,-48.31909042671191,-0.04831909042671191
Compra,44706.0,0.021287543273235978,0.0,0.021287543273235978,-48.31909042671191,-0.04831909042671191
Venta,44689.2,0.021287543273235978,951.3232788462972,0.0,-48.676721153702374,-0.048676721153702376
Compra,45181.99,0.0210553647337423,0.0,0.0210553647337423,-48.676721153702374,-0.048676721153702376
Venta,45154.13,0.0210553647337423,950.7366763848152,0.0,-49.26332361518439,-0.04926332361518439
Compra,45377.05,0.020951927822210017,0.0,0.020951927822210017,-49.26332361518439,-0.04926332361518439
Venta,45267.57,0.020951927822210017,948.4428593268395,0.0,-51.557140673160006,-0.05155714067316001
Compra,45363.72,0.020907519474303242,0.0,0.020907519474303242,-51.557140673160006,-0.05155714067316001
Venta,46906.0,0.020907519474303242,980.6881084616679,0.0,-19.31189153833168,-0.01931189153833168
Compra,47377.98,0.020699238516746973,0.0,0.020699238516746973,-19.31189153833168,-0.01931189153833168
Venta,47589.57,0.020699238516746973,985.0678603394263,0.0,-14.932139660573284,-0.014932139660573284
Compra,47327.17,0.020814003041792407,0.0,0.020814003041792407,-14.932139660573284,-0.014932139660573284
